date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:17	4084/4084	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-ff4%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-session-timeout/bootstrap-session-timeout.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-session-timeout/bootstrap-session-timeout.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/advanced-session.html)
16:32:17	367/367	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-16f%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.timeout.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.timeout.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/advanced-session.html)
16:32:18	2764/2764	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-acc%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/idle-timer/idle-timer.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/idle-timer/idle-timer.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/advanced-idle-timer.html)
16:32:18	4132/4132	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1024%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.idle-timer.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.idle-timer.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/advanced-idle-timer.html)
16:32:18	8402/8402	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-20d2%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/daterangepicker/daterangepicker.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:19	15196/15196	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-3b5c%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/select2/select2.min.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/select2/select2.min.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:19	11428/11428	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-2ca4%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:19	3579/3579	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-dfb%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/timepicker/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/timepicker/bootstrap-material-datetimepicker.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:20	444/444	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-1bc%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:20	63906/63906	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-f9a2%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/daterangepicker/daterangepicker.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:21	70039/70039	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-11197%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:22	56560/56560	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-dcf0%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/timepicker/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/timepicker/bootstrap-material-datetimepicker.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:22	4976/4976	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1370%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:22	66606/66606	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1042e%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/select2/select2.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/select2/select2.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:22	10960/10960	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-2ad0%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:22	4096/4096	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1000%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.forms-advanced.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.forms-advanced.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-advanced.html)
16:32:23	178/178	---M--	200	added ('OK')	application/javascript	etag:%225d353e10-b2%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.validation.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.validation.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-validation.html)
16:32:24	5641/5641	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-1609%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/jquery-steps/jquery.steps.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/jquery-steps/jquery.steps.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-wizard.html)
16:32:24	41073/41073	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-a071%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/parsleyjs/parsley.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/parsleyjs/parsley.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-validation.html)
16:32:24	13857/13857	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-3621%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/jquery-steps/jquery.steps.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/jquery-steps/jquery.steps.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-wizard.html)
16:32:24	225/225	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-e1%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-wizard.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-wizard.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-wizard.html)
16:32:25	964/964	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-3c4%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-editor.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-editor.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-editors.html)
16:32:26	10550/10550	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-2936%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/repeater/jquery.repeater.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/repeater/jquery.repeater.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-repeater.html)
16:32:26	351083/351083	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-55b6b%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/tinymce/tinymce.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/tinymce/tinymce.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-editors.html)
16:32:26	251/251	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-fb%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-repeater.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-repeater.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-repeater.html)
16:32:27	21202/21202	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-52d2%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/x-editable/css/bootstrap-editable.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/x-editable/css/bootstrap-editable.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-x-editable.html)
16:32:28	1246/1246	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-4de%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-xeditable.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-xeditable.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-x-editable.html)
16:32:28	76186/76186	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1299a%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/x-editable/js/bootstrap-editable.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/x-editable/js/bootstrap-editable.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-x-editable.html)
16:32:28	9860/9860	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-2684%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/css/dropify.min.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/css/dropify.min.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-uploads.html)
16:32:30	69698/69698	---M--	200	added ('OK')	image/jpeg	etag:%225d10c2a3-11042%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/images/1.jpg	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/images/1.jpg	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-uploads.html)
16:32:31	10515/10515	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-2913%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/js/dropify.min.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/dropify/js/dropify.min.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-uploads.html)
16:32:32	702/702	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-2be%22	https://mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-upload.init.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/pages/jquery.form-upload.init.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-uploads.html)
16:32:32	4676/4676	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-1244%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/css/cropper.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/css/cropper.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-img-crop.html)
16:32:32	2742/2742	---M--	200	added ('OK')	text/css	etag:%225d10c2a3-ab6%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/css/main.css	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/css/main.css	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-img-crop.html)
16:32:33	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Nov%202019%2021:32:32%20GMT	https://mannatthemes.com/metrica/dark-rtl/others/cropped.jpg	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/others/cropped.jpg	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-img-crop.html)
16:32:34	86669/86669	---M--	200	added ('OK')	application/javascript	etag:%225d10c2a3-1528d%22	https://mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/js/cropper.js	C:/My%20Web%20Sites/ddk4/mannatthemes.com/metrica/dark-rtl/assets/plugins/cropper/js/cropper.js	(from https://mannatthemes.com/metrica/dark-rtl/others/forms-img-crop.html)
